story,genre
يتحول الحلم الامريكي لام شابه الى كابوس حي حتى تجد القوه الداخليه للاستماع الى صوت لم تسمعه من قبل,['دراما']
يحدث في المستقبل القريب في عالم سقط بعد حرب عالميه مدمره بين المراه والرجل نجا واحد في المائه فقط من سكان العالم من الحرب ومعظمهم من النساء يتم قتل او اسر الرجال القلائل الذين بقوا على قيد الحياه من قبل مجموعات نسائيه مدفوعه بالرؤيه والتصميم على بناء عالم جديد تحكمه النساء فقط,"['اكشن', 'دراما', 'مغامرات']"
يستاجر زوجان لقضاء عطله نهايه الاسبوع ويواجهان بينما يواجهان,['اثارة']
امراه تستيقظ في غرفه التبريد دون ان تتذكر كيف وصلت الى هناكيجب ان تجد طريقه للخروج قبل نفاد الهواء,"['اثارة', 'دراما']"
اثنين من الغرباءيتجه فيليب وبول الى طريق مظلم وملتوي داخل نفسيهمالانها تكشف عن العلاقه بينهماسوياانهم مجبرون على مواجهه اختياراتهمتاريخهم المشتركوفي النهايه انسانيتهم,['اثارة']
تبدا امراه مصابه برهاب الخلاء تعيش بمفردها في نيويورك بالتجسس على جيرانها الجددفقط لتشهد من اعمال العنف,"['اثارة', 'جريمة', 'دراما']"
يتناول العمل قصه واحد من ابطال عالم جي اي جو سنيك ايز والذي يركز العمل على بدايته وقصته منذ دخوله عشيره اراشيكاجي عن الطعام الى تدريبه ليصبح ذو قدرات خاصه,"['اكشن', 'مغامرات']"
في عام مزقتها الحرب الاهليه مقديشو العاصمه والمدينه الاكثر بالسكان في الصومال كان افراد وعائلات سفاره كوريا الجنوبيه المعزولين دون اتصال يعانون من وابل من الرصاص والقذائف ثم في احدى الليالي طرق موظفون من سفاره كوريا الشماليه الباب طالبين المساعده الناس في كلتا السفارتين لديهم هدف واحد الهروب من مقديشو,"['اثارة', 'اكشن', 'دراما']"
عندما رئيس الغوغاء السابق بن مايرز في عمليه سطو على منزل يقوم بهياج قاتل من الانتقام لكن مع وقوع عائلته في مرمى النيران يجب على مايرز ان يواجه عواقب ماضيه المظلم,"['اثارة', 'جريمة', 'دراما']"
يستقر زوجان ثريان في مكان منعزل لقضاء العطلات في المقصوره عندما يزورهما رجل في الغابه,['رعب']
يتناول العمل قصه شانجشي ومجموعه من مغامرات واحد من امهر لاعبي الكونغ فو في العالم حينما يقع في مواجهه مع ماضيه خلال سقوطه في عالم منظمه الخواتم العشره,"['اكشن', 'مغامرات']"
امراه تحاول اثبات براءه ابنتيها بعد ان اتهمتها الشرطه بقتل زميلتها في سباقات المضمار والميدان في المدرسه الثانويه,['اثارة']
فيلم اثاره نفسيه يحيط بجرائم القتل الحقيقيه لمانفريد وماريسيا فون ريشتهوفن التي نظمتها ابنتهما سوزان مع صديقها وصهرها الاخوين كرافينهوس,"['اثارة', 'جريمة', 'دراما']"
تدور هذه القصه حول كارثيك رجل الاعمال الذي يواجه الخيانه في الحب,['اكشن']
تم اطلاق جرذ متحور في مدينه,"['اثارة', 'رعب']"
منظف منزل في منتصف العمر يتورط في جريمه عنيفه بعد تعيينه لتحديد مكان ابن العميل المنفصل,"['اثارة', 'جريمة', 'دراما']"
ماجده التي تخلت عن حياتها المهنيه منذ فتره طويله من اجل عائلتها تعيش في بودكوفا ليسنا بالقرب من وارسو في احدى الامسيات اكتشفت بالصدفه جثه امراه مقتوله في حديقه المتوفاه لديها قلاده على شكل حرف حول رقبتها مطابقه لتلك التي تخص صديقتها المفقوده منذ زمن طويل ويرونيكا على خلفيه جريمه القتل هناك اسماء مشهوره لرجل اعمال ومرشح لعضو مجلس الشيوخ يجري التحقيق الرسمي من قبل المفوض جاسيك سيكورا صديقه ماجده السابقه التي وقعت في حبها ذات مره لان التحدي الاكبر الذي واجهه حتى الان كان لصوص الدراجات فان الجثه في الحديقه ابعد من ذلك بكثير ماجده وهي قارئه روايات عن الجرائم القهريه تبدا تحقيقاتها الخاصه على درب القاتل وكشف الغموض ستعبر مساراتهم عده مرات سيظهر طبيب بيطري وسيم في الافق كتبه,['دراما']
يتعاون ضابطي الشرطه ديريك وباكستر في مهمه لتعقب قاتل متسلسل غامض ليسقط الثنائي في العديد من الاختبارات والماضي المظلم الذي يطاردهما,"['اثارة', 'جريمة', 'دراما']"
يعود قاتل متسلسل لمطارده مجموعه من الشباب في حفله عيد القديسين,"['اثارة', 'جريمة', 'دراما', 'رعب']"
جندي سابق على البحث عن ملاذ لفريقه والعائله المسؤوله عنهم في ريف اسكتلندا مع عواقب وخيمه,['رعب']
الدكتور الدكتوريخوض ميلدريد جيفرسون معركه وطنيه في هذه المؤامره التي لا توصف والتي ادت الى القضيه القضائيه الاكثر شهره واثاره للجدل في التاريخ,['دراما']
تايلور على اخفاء ابنه شابه لامراه كولومبيه ستدلي بشهادتها ضد عصابه مخدرات قويه في المحكمه الفيدراليه حيث يهدف رجال العصابات القتله الذين لا يرحمون الى مطاردتها,"['اثارة', 'اكشن', 'دراما']"
